# step Etot Epot T p 
9042 -4874.3014 -4874.3014 0.0 1243.0189 
9043 -4874.3646 -4874.3646 0.0 1241.2201 
9044 -4874.3915 -4874.3915 0.0 1240.3831 
9045 -4874.4041 -4874.4041 0.0 1239.9764 
9046 -4874.41 -4874.41 0.0 1239.7808 
9047 -4874.4128 -4874.4128 0.0 1239.6857 
9048 -4874.4142 -4874.4142 0.0 1239.6394 
9049 -4874.4148 -4874.4148 0.0 1239.6168 
9050 -4874.4151 -4874.4151 0.0 1239.6058 
9051 -4873.6737 -4873.6737 0.0 1256.3539 
9052 -4874.1429 -4874.1429 0.0 1246.9258 
9053 -4874.303 -4874.303 0.0 1242.9755 
9054 -4874.3654 -4874.3654 0.0 1241.196 
9055 -4874.3919 -4874.3919 0.0 1240.3728 
9056 -4874.4041 -4874.4041 0.0 1239.9749 
9057 -4874.4099 -4874.4099 0.0 1239.7845 
9058 -4874.4126 -4874.4126 0.0 1239.6925 
9059 -4874.4139 -4874.4139 0.0 1239.6478 
9060 -4874.4145 -4874.4145 0.0 1239.6262 
9061 -4874.4149 -4874.4149 0.0 1239.6157 
9062 -4873.6563 -4873.6563 0.0 1255.0163 
9063 -4874.1377 -4874.1377 0.0 1246.2023 
9064 -4874.3009 -4874.3009 0.0 1242.6078 
9065 -4874.3645 -4874.3645 0.0 1241.0133 
9066 -4874.3914 -4874.3914 0.0 1240.285 
9067 -4874.4038 -4874.4038 0.0 1239.9353 
9068 -4874.4096 -4874.4096 0.0 1239.7694 
9069 -4874.4123 -4874.4123 0.0 1239.6897 
9070 -4874.4136 -4874.4136 0.0 1239.6514 
9071 -4874.4143 -4874.4143 0.0 1239.6329 
9072 -4874.4146 -4874.4146 0.0 1239.624 
9073 -4873.6558 -4873.6558 0.0 1255.026 
9074 -4874.1404 -4874.1404 0.0 1246.1476 
9075 -4874.3026 -4874.3026 0.0 1242.5671 
9076 -4874.3654 -4874.3654 0.0 1240.9905 
9077 -4874.3918 -4874.3918 0.0 1240.275 
9078 -4874.4039 -4874.4039 0.0 1239.9332 
9079 -4874.4095 -4874.4095 0.0 1239.7718 
9080 -4874.4121 -4874.4121 0.0 1239.6948 
9081 -4874.4134 -4874.4134 0.0 1239.6579 
9082 -4874.414 -4874.414 0.0 1239.6403 
9083 -4874.4143 -4874.4143 0.0 1239.6318 
9084 -4873.6552 -4873.6552 0.0 1255.0361 
9085 -4874.1431 -4874.1431 0.0 1246.0922 
9086 -4874.3043 -4874.3043 0.0 1242.527 
9087 -4874.3662 -4874.3662 0.0 1240.9682 
9088 -4874.3921 -4874.3921 0.0 1240.265 
9089 -4874.404 -4874.404 0.0 1239.9309 
9090 -4874.4094 -4874.4094 0.0 1239.7741 
9091 -4874.412 -4874.412 0.0 1239.6996 
9092 -4874.4132 -4874.4132 0.0 1239.6641 
9093 -4874.4138 -4874.4138 0.0 1239.6472 
9094 -4874.414 -4874.414 0.0 1239.6392 
9095 -4873.6722 -4873.6722 0.0 1256.3905 
9096 -4874.126 -4874.126 0.0 1247.3126 
9097 -4874.2913 -4874.2913 0.0 1243.2914 
9098 -4874.3582 -4874.3582 0.0 1241.4129 
9099 -4874.3874 -4874.3874 0.0 1240.5147 
9100 -4874.4011 -4874.4011 0.0 1240.0721 
9101 -4874.4077 -4874.4077 0.0 1239.854 
9102 -4874.4109 -4874.4109 0.0 1239.746 
9103 -4874.4125 -4874.4125 0.0 1239.6923 
9104 -4874.4132 -4874.4132 0.0 1239.6656 
9105 -4874.4137 -4874.4137 0.0 1239.6523 
9106 -4873.6713 -4873.6713 0.0 1256.4073 
9107 -4874.1287 -4874.1287 0.0 1247.2538 
9108 -4874.2929 -4874.2929 0.0 1243.2473 
9109 -4874.359 -4874.359 0.0 1241.3883 
9110 -4874.3877 -4874.3877 0.0 1240.5049 
9111 -4874.4011 -4874.4011 0.0 1240.0717 
9112 -4874.4075 -4874.4075 0.0 1239.8594 
9113 -4874.4107 -4874.4107 0.0 1239.7547 
9114 -4874.4121 -4874.4121 0.0 1239.703 
9115 -4874.4129 -4874.4129 0.0 1239.6774 
9116 -4874.4133 -4874.4133 0.0 1239.6647 
9117 -4873.6705 -4873.6705 0.0 1256.4231 
9118 -4874.1312 -4874.1312 0.0 1247.197 
9119 -4874.2946 -4874.2946 0.0 1243.2032 
9120 -4874.3599 -4874.3599 0.0 1241.3626 
9121 -4874.388 -4874.388 0.0 1240.4949 
9122 -4874.4011 -4874.4011 0.0 1240.071 
9123 -4874.4074 -4874.4074 0.0 1239.8644 
9124 -4874.4104 -4874.4104 0.0 1239.763 
9125 -4874.4119 -4874.4119 0.0 1239.7131 
9126 -4874.4126 -4874.4126 0.0 1239.6886 
9127 -4874.413 -4874.413 0.0 1239.6765 
9128 -4873.6698 -4873.6698 0.0 1256.438 
9129 -4874.1338 -4874.1338 0.0 1247.14 
9130 -4874.2962 -4874.2962 0.0 1243.1593 
9131 -4874.3607 -4874.3607 0.0 1241.3381 
9132 -4874.3883 -4874.3883 0.0 1240.4847 
9133 -4874.4012 -4874.4012 0.0 1240.07 
9134 -4874.4072 -4874.4072 0.0 1239.8689 
9135 -4874.4102 -4874.4102 0.0 1239.7707 
9136 -4874.4116 -4874.4116 0.0 1239.7226 
9137 -4874.4123 -4874.4123 0.0 1239.6991 
9138 -4874.4126 -4874.4126 0.0 1239.6876 
9139 -4873.669 -4873.669 0.0 1256.452 
9140 -4874.1363 -4874.1363 0.0 1247.0828 
9141 -4874.298 -4874.298 0.0 1243.1131 
9142 -4874.3615 -4874.3615 0.0 1241.3137 
9143 -4874.3887 -4874.3887 0.0 1240.4745 
9144 -4874.4012 -4874.4012 0.0 1240.0688 
9145 -4874.4071 -4874.4071 0.0 1239.873 
9146 -4874.4099 -4874.4099 0.0 1239.7779 
9147 -4874.4113 -4874.4113 0.0 1239.7316 
9148 -4874.412 -4874.412 0.0 1239.709 
9149 -4874.4123 -4874.4123 0.0 1239.698 
9150 -4873.6684 -4873.6684 0.0 1256.4653 
9151 -4874.1389 -4874.1389 0.0 1247.0254 
9152 -4874.2996 -4874.2996 0.0 1243.0695 
9153 -4874.3624 -4874.3624 0.0 1241.2893 
9154 -4874.389 -4874.389 0.0 1240.4642 
9155 -4874.4013 -4874.4013 0.0 1240.0673 
9156 -4874.407 -4874.407 0.0 1239.8768 
9157 -4874.4098 -4874.4098 0.0 1239.7847 
9158 -4874.4111 -4874.4111 0.0 1239.7401 
9159 -4874.4117 -4874.4117 0.0 1239.7184 
9160 -4874.412 -4874.412 0.0 1239.7079 
9161 -4873.6512 -4873.6512 0.0 1255.1261 
9162 -4874.1336 -4874.1336 0.0 1246.3046 
9163 -4874.2976 -4874.2976 0.0 1242.703 
9164 -4874.3615 -4874.3615 0.0 1241.1067 
9165 -4874.3885 -4874.3885 0.0 1240.3764 
9166 -4874.401 -4874.401 0.0 1240.0277 
9167 -4874.4067 -4874.4067 0.0 1239.8617 
9168 -4874.4095 -4874.4095 0.0 1239.7819 
9169 -4874.4108 -4874.4108 0.0 1239.7436 
9170 -4874.4114 -4874.4114 0.0 1239.7251 
9171 -4874.4117 -4874.4117 0.0 1239.7162 
9172 -4873.6505 -4873.6505 0.0 1255.1393 
9173 -4874.1363 -4874.1363 0.0 1246.2495 
9174 -4874.2993 -4874.2993 0.0 1242.662 
9175 -4874.3624 -4874.3624 0.0 1241.0837 
9176 -4874.3889 -4874.3889 0.0 1240.3662 
9177 -4874.401 -4874.401 0.0 1240.0255 
9178 -4874.4066 -4874.4066 0.0 1239.8641 
9179 -4874.4093 -4874.4093 0.0 1239.787 
9180 -4874.4106 -4874.4106 0.0 1239.7501 
9181 -4874.4112 -4874.4112 0.0 1239.7325 
9182 -4874.4115 -4874.4115 0.0 1239.724 
9183 -4873.6499 -4873.6499 0.0 1255.1495 
9184 -4874.1391 -4874.1391 0.0 1246.1926 
9185 -4874.301 -4874.301 0.0 1242.6217 
9186 -4874.3632 -4874.3632 0.0 1241.0612 
9187 -4874.3893 -4874.3893 0.0 1240.355 
9188 -4874.4011 -4874.4011 0.0 1240.0232 
9189 -4874.4066 -4874.4066 0.0 1239.8663 
9190 -4874.4091 -4874.4091 0.0 1239.7918 
9191 -4874.4104 -4874.4104 0.0 1239.7563 
9192 -4874.4109 -4874.4109 0.0 1239.7394 
9193 -4874.4112 -4874.4112 0.0 1239.7314 
9194 -4873.6668 -4873.6668 0.0 1256.503 
9195 -4874.1219 -4874.1219 0.0 1247.4136 
9196 -4874.2877 -4874.2877 0.0 1243.3903 
9197 -4874.355 -4874.355 0.0 1241.5072 
9198 -4874.3844 -4874.3844 0.0 1240.6078 
9199 -4874.3982 -4874.3982 0.0 1240.1647 
9200 -4874.4049 -4874.4049 0.0 1239.9464 
9201 -4874.408 -4874.408 0.0 1239.8382 
9202 -4874.4096 -4874.4096 0.0 1239.7845 
9203 -4874.4104 -4874.4104 0.0 1239.7578 
9204 -4874.4108 -4874.4108 0.0 1239.7445 
9205 -4873.666 -4873.666 0.0 1256.5198 
9206 -4874.1245 -4874.1245 0.0 1247.3569 
9207 -4874.2895 -4874.2895 0.0 1243.3435 
9208 -4874.3558 -4874.3558 0.0 1241.4824 
9209 -4874.3847 -4874.3847 0.0 1240.5978 
9210 -4874.3982 -4874.3982 0.0 1240.1643 
9211 -4874.4047 -4874.4047 0.0 1239.9518 
9212 -4874.4078 -4874.4078 0.0 1239.847 
9213 -4874.4093 -4874.4093 0.0 1239.7952 
9214 -4874.4101 -4874.4101 0.0 1239.7696 
9215 -4874.4104 -4874.4104 0.0 1239.7569 
9216 -4873.6651 -4873.6651 0.0 1256.5356 
9217 -4874.127 -4874.127 0.0 1247.2999 
9218 -4874.2911 -4874.2911 0.0 1243.2992 
9219 -4874.3567 -4874.3567 0.0 1241.4577 
9220 -4874.385 -4874.385 0.0 1240.5877 
9221 -4874.3982 -4874.3982 0.0 1240.1635 
9222 -4874.4045 -4874.4045 0.0 1239.9567 
9223 -4874.4076 -4874.4076 0.0 1239.8552 
9224 -4874.409 -4874.409 0.0 1239.8053 
9225 -4874.4098 -4874.4098 0.0 1239.7808 
9226 -4874.4101 -4874.4101 0.0 1239.7687 
9227 -4873.6644 -4873.6644 0.0 1256.5505 
9228 -4874.1297 -4874.1297 0.0 1247.2402 
9229 -4874.2928 -4874.2928 0.0 1243.255 
9230 -4874.3575 -4874.3575 0.0 1241.433 
9231 -4874.3853 -4874.3853 0.0 1240.5775 
9232 -4874.3983 -4874.3983 0.0 1240.1625 
9233 -4874.4044 -4874.4044 0.0 1239.9612 
9234 -4874.4073 -4874.4073 0.0 1239.8629 
9235 -4874.4088 -4874.4088 0.0 1239.8148 
9236 -4874.4094 -4874.4094 0.0 1239.7913 
9237 -4874.4098 -4874.4098 0.0 1239.7797 
9238 -4873.6637 -4873.6637 0.0 1256.5645 
9239 -4874.1323 -4874.1323 0.0 1247.1826 
9240 -4874.2945 -4874.2945 0.0 1243.2109 
9241 -4874.3584 -4874.3584 0.0 1241.4083 
9242 -4874.3857 -4874.3857 0.0 1240.5671 
9243 -4874.3983 -4874.3983 0.0 1240.1611 
9244 -4874.4043 -4874.4043 0.0 1239.9652 
9245 -4874.4071 -4874.4071 0.0 1239.8701 
9246 -4874.4085 -4874.4085 0.0 1239.8238 
9247 -4874.4092 -4874.4092 0.0 1239.8012 
9248 -4874.4094 -4874.4094 0.0 1239.7902 
9249 -4873.663 -4873.663 0.0 1256.5778 
9250 -4874.1348 -4874.1348 0.0 1247.1249 
9251 -4874.2961 -4874.2961 0.0 1243.167 
9252 -4874.3592 -4874.3592 0.0 1241.3838 
9253 -4874.386 -4874.386 0.0 1240.5567 
9254 -4874.3984 -4874.3984 0.0 1240.1596 
9255 -4874.4041 -4874.4041 0.0 1239.969 
9256 -4874.4069 -4874.4069 0.0 1239.8769 
9257 -4874.4082 -4874.4082 0.0 1239.8322 
9258 -4874.4089 -4874.4089 0.0 1239.8106 
9259 -4874.4092 -4874.4092 0.0 1239.8001 
9260 -4873.6459 -4873.6459 0.0 1255.2394 
9261 -4874.1296 -4874.1296 0.0 1246.4044 
9262 -4874.2943 -4874.2943 0.0 1242.797 
9263 -4874.3584 -4874.3584 0.0 1241.2001 
9264 -4874.3856 -4874.3856 0.0 1240.4689 
9265 -4874.398 -4874.398 0.0 1240.12 
9266 -4874.4039 -4874.4039 0.0 1239.9539 
9267 -4874.4067 -4874.4067 0.0 1239.8741 
9268 -4874.4079 -4874.4079 0.0 1239.8358 
9269 -4874.4086 -4874.4086 0.0 1239.8173 
9270 -4874.4089 -4874.4089 0.0 1239.8084 
9271 -4873.6453 -4873.6453 0.0 1255.2502 
9272 -4874.1324 -4874.1324 0.0 1246.349 
9273 -4874.296 -4874.296 0.0 1242.7558 
9274 -4874.3593 -4874.3593 0.0 1241.1769 
9275 -4874.3859 -4874.3859 0.0 1240.4586 
9276 -4874.3981 -4874.3981 0.0 1240.1177 
9277 -4874.4038 -4874.4038 0.0 1239.9563 
9278 -4874.4064 -4874.4064 0.0 1239.8792 
9279 -4874.4077 -4874.4077 0.0 1239.8423 
9280 -4874.4084 -4874.4084 0.0 1239.8246 
9281 -4874.4086 -4874.4086 0.0 1239.8162 
9282 -4873.6447 -4873.6447 0.0 1255.2603 
9283 -4874.1351 -4874.1351 0.0 1246.2942 
9284 -4874.2976 -4874.2976 0.0 1242.7164 
9285 -4874.3601 -4874.3601 0.0 1241.1542 
9286 -4874.3863 -4874.3863 0.0 1240.4485 
9287 -4874.3983 -4874.3983 0.0 1240.1152 
9288 -4874.4037 -4874.4037 0.0 1239.9584 
9289 -4874.4063 -4874.4063 0.0 1239.8839 
9290 -4874.4075 -4874.4075 0.0 1239.8484 
9291 -4874.4081 -4874.4081 0.0 1239.8315 
9292 -4874.4084 -4874.4084 0.0 1239.8235 
9293 -4873.6616 -4873.6616 0.0 1256.6132 
9294 -4874.1177 -4874.1177 0.0 1247.5158 
9295 -4874.2841 -4874.2841 0.0 1243.4868 
9296 -4874.3518 -4874.3518 0.0 1241.6027 
9297 -4874.3814 -4874.3814 0.0 1240.7009 
9298 -4874.3952 -4874.3952 0.0 1240.2597 
9299 -4874.4019 -4874.4019 0.0 1240.0388 
9300 -4874.4052 -4874.4052 0.0 1239.9305 
9301 -4874.4068 -4874.4068 0.0 1239.8767 
9302 -4874.4076 -4874.4076 0.0 1239.85 
9303 -4874.408 -4874.408 0.0 1239.8367 
9304 -4873.6607 -4873.6607 0.0 1256.6299 
9305 -4874.1203 -4874.1203 0.0 1247.4576 
9306 -4874.2859 -4874.2859 0.0 1243.4421 
9307 -4874.3526 -4874.3526 0.0 1241.5777 
9308 -4874.3817 -4874.3817 0.0 1240.6908 
9309 -4874.3952 -4874.3952 0.0 1240.2591 
9310 -4874.4018 -4874.4018 0.0 1240.0441 
9311 -4874.4049 -4874.4049 0.0 1239.9392 
9312 -4874.4065 -4874.4065 0.0 1239.8875 
9313 -4874.4072 -4874.4072 0.0 1239.8618 
9314 -4874.4076 -4874.4076 0.0 1239.8491 
9315 -4873.6599 -4873.6599 0.0 1256.6457 
9316 -4874.1229 -4874.1229 0.0 1247.4003 
9317 -4874.2876 -4874.2876 0.0 1243.3975 
9318 -4874.3535 -4874.3535 0.0 1241.5527 
9319 -4874.382 -4874.382 0.0 1240.6805 
9320 -4874.3952 -4874.3952 0.0 1240.2583 
9321 -4874.4016 -4874.4016 0.0 1240.049 
9322 -4874.4047 -4874.4047 0.0 1239.9474 
9323 -4874.4062 -4874.4062 0.0 1239.8975 
9324 -4874.4069 -4874.4069 0.0 1239.8729 
9325 -4874.4073 -4874.4073 0.0 1239.8608 
9326 -4873.6591 -4873.6591 0.0 1256.6606 
9327 -4874.1255 -4874.1255 0.0 1247.3427 
9328 -4874.2893 -4874.2893 0.0 1243.353 
9329 -4874.3544 -4874.3544 0.0 1241.5266 
9330 -4874.3824 -4874.3824 0.0 1240.6702 
9331 -4874.3952 -4874.3952 0.0 1240.2572 
9332 -4874.4015 -4874.4015 0.0 1240.0534 
9333 -4874.4044 -4874.4044 0.0 1239.9551 
9334 -4874.4059 -4874.4059 0.0 1239.907 
9335 -4874.4066 -4874.4066 0.0 1239.8834 
9336 -4874.407 -4874.407 0.0 1239.8719 
9337 -4873.6584 -4873.6584 0.0 1256.6746 
9338 -4874.1281 -4874.1281 0.0 1247.2849 
9339 -4874.2911 -4874.2911 0.0 1243.3063 
9340 -4874.3552 -4874.3552 0.0 1241.5018 
9341 -4874.3827 -4874.3827 0.0 1240.6597 
9342 -4874.3953 -4874.3953 0.0 1240.2558 
9343 -4874.4014 -4874.4014 0.0 1240.0574 
9344 -4874.4042 -4874.4042 0.0 1239.9622 
9345 -4874.4056 -4874.4056 0.0 1239.9159 
9346 -4874.4063 -4874.4063 0.0 1239.8934 
9347 -4874.4066 -4874.4066 0.0 1239.8824 
9348 -4873.6577 -4873.6577 0.0 1256.6879 
9349 -4874.1308 -4874.1308 0.0 1247.2245 
9350 -4874.2927 -4874.2927 0.0 1243.2621 
9351 -4874.3561 -4874.3561 0.0 1241.4771 
9352 -4874.383 -4874.383 0.0 1240.6491 
9353 -4874.3953 -4874.3953 0.0 1240.2541 
9354 -4874.4013 -4874.4013 0.0 1240.061 
9355 -4874.404 -4874.404 0.0 1239.9689 
9356 -4874.4054 -4874.4054 0.0 1239.9243 
9357 -4874.406 -4874.406 0.0 1239.9027 
9358 -4874.4063 -4874.4063 0.0 1239.8922 
9359 -4873.6407 -4873.6407 0.0 1255.3502 
9360 -4874.1256 -4874.1256 0.0 1246.5041 
9361 -4874.2908 -4874.2908 0.0 1242.8946 
9362 -4874.3552 -4874.3552 0.0 1241.2945 
9363 -4874.3826 -4874.3826 0.0 1240.5613 
9364 -4874.395 -4874.395 0.0 1240.2145 
9365 -4874.401 -4874.401 0.0 1240.0459 
9366 -4874.4038 -4874.4038 0.0 1239.9662 
9367 -4874.4051 -4874.4051 0.0 1239.9278 
9368 -4874.4058 -4874.4058 0.0 1239.9094 
9369 -4874.4061 -4874.4061 0.0 1239.9005 
9370 -4873.6401 -4873.6401 0.0 1255.361 
9371 -4874.1284 -4874.1284 0.0 1246.4485 
9372 -4874.2925 -4874.2925 0.0 1242.8531 
9373 -4874.3561 -4874.3561 0.0 1241.2712 
9374 -4874.383 -4874.383 0.0 1240.5509 
9375 -4874.3951 -4874.3951 0.0 1240.2122 
9376 -4874.4009 -4874.4009 0.0 1240.0482 
9377 -4874.4036 -4874.4036 0.0 1239.9712 
9378 -4874.4049 -4874.4049 0.0 1239.9344 
9379 -4874.4055 -4874.4055 0.0 1239.9168 
9380 -4874.4058 -4874.4058 0.0 1239.9083 
9381 -4873.6396 -4873.6396 0.0 1255.3711 
9382 -4874.1311 -4874.1311 0.0 1246.3934 
9383 -4874.2944 -4874.2944 0.0 1242.8099 
9384 -4874.357 -4874.357 0.0 1241.2484 
9385 -4874.3833 -4874.3833 0.0 1240.5407 
9386 -4874.3952 -4874.3952 0.0 1240.2097 
9387 -4874.4009 -4874.4009 0.0 1240.0504 
9388 -4874.4034 -4874.4034 0.0 1239.9759 
9389 -4874.4047 -4874.4047 0.0 1239.9405 
9390 -4874.4052 -4874.4052 0.0 1239.9237 
9391 -4874.4055 -4874.4055 0.0 1239.9156 
9392 -4873.6563 -4873.6563 0.0 1256.7231 
9393 -4874.1136 -4874.1136 0.0 1247.6167 
9394 -4874.2808 -4874.2808 0.0 1243.5809 
9395 -4874.3485 -4874.3485 0.0 1241.6993 
9396 -4874.3785 -4874.3785 0.0 1240.7916 
9397 -4874.3922 -4874.3922 0.0 1240.3522 
9398 -4874.3991 -4874.3991 0.0 1240.1311 
9399 -4874.4023 -4874.4023 0.0 1240.0227 
9400 -4874.4039 -4874.4039 0.0 1239.9688 
9401 -4874.4047 -4874.4047 0.0 1239.9421 
9402 -4874.4052 -4874.4052 0.0 1239.9288 
9403 -4873.6556 -4873.6556 0.0 1256.7375 
9404 -4874.1162 -4874.1162 0.0 1247.5594 
9405 -4874.2824 -4874.2824 0.0 1243.5383 
9406 -4874.3493 -4874.3493 0.0 1241.6741 
9407 -4874.3788 -4874.3788 0.0 1240.7814 
9408 -4874.3922 -4874.3922 0.0 1240.3516 
9409 -4874.3989 -4874.3989 0.0 1240.1364 
9410 -4874.4021 -4874.4021 0.0 1240.0314 
9411 -4874.4036 -4874.4036 0.0 1239.9795 
9412 -4874.4044 -4874.4044 0.0 1239.9539 
9413 -4874.4048 -4874.4048 0.0 1239.9412 
9414 -4873.6548 -4873.6548 0.0 1256.7533 
9415 -4874.1188 -4874.1188 0.0 1247.5018 
9416 -4874.2841 -4874.2841 0.0 1243.4934 
9417 -4874.3502 -4874.3502 0.0 1241.6489 
9418 -4874.3791 -4874.3791 0.0 1240.771 
9419 -4874.3923 -4874.3923 0.0 1240.3507 
9420 -4874.3987 -4874.3987 0.0 1240.1412 
9421 -4874.4018 -4874.4018 0.0 1240.0396 
9422 -4874.4033 -4874.4033 0.0 1239.9896 
9423 -4874.404 -4874.404 0.0 1239.965 
9424 -4874.4044 -4874.4044 0.0 1239.9529 
9425 -4873.654 -4873.654 0.0 1256.7682 
9426 -4874.1214 -4874.1214 0.0 1247.4428 
9427 -4874.2858 -4874.2858 0.0 1243.4486 
9428 -4874.351 -4874.351 0.0 1241.6239 
9429 -4874.3795 -4874.3795 0.0 1240.7604 
9430 -4874.3923 -4874.3923 0.0 1240.3495 
9431 -4874.3986 -4874.3986 0.0 1240.1456 
9432 -4874.4016 -4874.4016 0.0 1240.0472 
9433 -4874.403 -4874.403 0.0 1239.9991 
9434 -4874.4037 -4874.4037 0.0 1239.9755 
9435 -4874.4041 -4874.4041 0.0 1239.964 
9436 -4873.6533 -4873.6533 0.0 1256.7822 
9437 -4874.124 -4874.124 0.0 1247.3846 
9438 -4874.2874 -4874.2874 0.0 1243.404 
9439 -4874.352 -4874.352 0.0 1241.5965 
9440 -4874.3798 -4874.3798 0.0 1240.7499 
9441 -4874.3924 -4874.3924 0.0 1240.348 
9442 -4874.3985 -4874.3985 0.0 1240.1496 
9443 -4874.4014 -4874.4014 0.0 1240.0543 
9444 -4874.4028 -4874.4028 0.0 1240.0081 
9445 -4874.4034 -4874.4034 0.0 1239.9855 
9446 -4874.4038 -4874.4038 0.0 1239.9745 
9447 -4873.6526 -4873.6526 0.0 1256.7954 
9448 -4874.1266 -4874.1266 0.0 1247.3263 
9449 -4874.2891 -4874.2891 0.0 1243.3596 
9450 -4874.3529 -4874.3529 0.0 1241.5716 
9451 -4874.38 -4874.38 0.0 1240.7415 
9452 -4874.3924 -4874.3924 0.0 1240.3462 
9453 -4874.3984 -4874.3984 0.0 1240.1531 
9454 -4874.4012 -4874.4012 0.0 1240.061 
9455 -4874.4025 -4874.4025 0.0 1240.0164 
9456 -4874.4032 -4874.4032 0.0 1239.9948 
9457 -4874.4035 -4874.4035 0.0 1239.9843 
9458 -4873.6356 -4873.6356 0.0 1255.4598 
9459 -4874.1215 -4874.1215 0.0 1246.6062 
9460 -4874.2874 -4874.2874 0.0 1242.9897 
9461 -4874.352 -4874.352 0.0 1241.389 
9462 -4874.3796 -4874.3796 0.0 1240.6538 
9463 -4874.3921 -4874.3921 0.0 1240.3067 
9464 -4874.3981 -4874.3981 0.0 1240.138 
9465 -4874.4009 -4874.4009 0.0 1240.0583 
9466 -4874.4022 -4874.4022 0.0 1240.02 
9467 -4874.4029 -4874.4029 0.0 1240.0015 
9468 -4874.4032 -4874.4032 0.0 1239.9926 
9469 -4873.635 -4873.635 0.0 1255.4706 
9470 -4874.1244 -4874.1244 0.0 1246.548 
9471 -4874.2891 -4874.2891 0.0 1242.9481 
9472 -4874.353 -4874.353 0.0 1241.3644 
9473 -4874.38 -4874.38 0.0 1240.6433 
9474 -4874.3922 -4874.3922 0.0 1240.3042 
9475 -4874.398 -4874.398 0.0 1240.1403 
9476 -4874.4007 -4874.4007 0.0 1240.0633 
9477 -4874.402 -4874.402 0.0 1240.0265 
9478 -4874.4026 -4874.4026 0.0 1240.0088 
9479 -4874.4029 -4874.4029 0.0 1240.0004 
9480 -4873.6345 -4873.6345 0.0 1255.4806 
9481 -4874.1272 -4874.1272 0.0 1246.4926 
9482 -4874.2908 -4874.2908 0.0 1242.907 
9483 -4874.3539 -4874.3539 0.0 1241.3413 
9484 -4874.3804 -4874.3804 0.0 1240.633 
9485 -4874.3923 -4874.3923 0.0 1240.3017 
9486 -4874.398 -4874.398 0.0 1240.1424 
9487 -4874.4006 -4874.4006 0.0 1240.068 
9488 -4874.4018 -4874.4018 0.0 1240.0326 
9489 -4874.4024 -4874.4024 0.0 1240.0157 
9490 -4874.4027 -4874.4027 0.0 1240.0077 
9491 -4873.6512 -4873.6512 0.0 1256.8307 
9492 -4874.1095 -4874.1095 0.0 1247.7164 
9493 -4874.2769 -4874.2769 0.0 1243.6844 
9494 -4874.3453 -4874.3453 0.0 1241.7935 
9495 -4874.3755 -4874.3755 0.0 1240.8823 
9496 -4874.3893 -4874.3893 0.0 1240.4435 
9497 -4874.396 -4874.396 0.0 1240.2258 
9498 -4874.3994 -4874.3994 0.0 1240.1149 
9499 -4874.4011 -4874.4011 0.0 1240.061 
9500 -4874.4019 -4874.4019 0.0 1240.0342 
9501 -4874.4023 -4874.4023 0.0 1240.0209 
9502 -4873.6503 -4873.6503 0.0 1256.8474 
9503 -4874.1121 -4874.1121 0.0 1247.6589 
9504 -4874.2786 -4874.2786 0.0 1243.6391 
9505 -4874.3462 -4874.3462 0.0 1241.7681 
9506 -4874.376 -4874.376 0.0 1240.8696 
9507 -4874.3893 -4874.3893 0.0 1240.4429 
9508 -4874.3959 -4874.3959 0.0 1240.231 
9509 -4874.3992 -4874.3992 0.0 1240.1236 
9510 -4874.4008 -4874.4008 0.0 1240.0717 
9511 -4874.4015 -4874.4015 0.0 1240.046 
9512 -4874.4019 -4874.4019 0.0 1240.0333 
9513 -4873.6495 -4873.6495 0.0 1256.8632 
9514 -4874.1147 -4874.1147 0.0 1247.6022 
9515 -4874.2805 -4874.2805 0.0 1243.5916 
9516 -4874.347 -4874.347 0.0 1241.7428 
9517 -4874.3763 -4874.3763 0.0 1240.8591 
9518 -4874.3894 -4874.3894 0.0 1240.4419 
9519 -4874.3958 -4874.3958 0.0 1240.2358 
9520 -4874.3989 -4874.3989 0.0 1240.1317 
9521 -4874.4004 -4874.4004 0.0 1240.0818 
9522 -4874.4012 -4874.4012 0.0 1240.0572 
9523 -4874.4016 -4874.4016 0.0 1240.0451 
9524 -4873.6487 -4873.6487 0.0 1256.8781 
9525 -4874.1173 -4874.1173 0.0 1247.544 
9526 -4874.2823 -4874.2823 0.0 1243.5442 
9527 -4874.3479 -4874.3479 0.0 1241.7175 
9528 -4874.3767 -4874.3767 0.0 1240.8484 
9529 -4874.3894 -4874.3894 0.0 1240.4407 
9530 -4874.3956 -4874.3956 0.0 1240.2402 
9531 -4874.3987 -4874.3987 0.0 1240.1393 
9532 -4874.4002 -4874.4002 0.0 1240.0912 
9533 -4874.4009 -4874.4009 0.0 1240.0677 
9534 -4874.4012 -4874.4012 0.0 1240.0561 
9535 -4873.648 -4873.648 0.0 1256.8921 
9536 -4874.1199 -4874.1199 0.0 1247.4856 
9537 -4874.284 -4874.284 0.0 1243.4994 
9538 -4874.3488 -4874.3488 0.0 1241.6923 
9539 -4874.377 -4874.377 0.0 1240.8377 
9540 -4874.3895 -4874.3895 0.0 1240.4392 
9541 -4874.3955 -4874.3955 0.0 1240.2441 
9542 -4874.3985 -4874.3985 0.0 1240.1465 
9543 -4874.3999 -4874.3999 0.0 1240.1002 
9544 -4874.4006 -4874.4006 0.0 1240.0776 
9545 -4874.4009 -4874.4009 0.0 1240.0666 
9546 -4873.6474 -4873.6474 0.0 1256.9054 
